EP011956,            UNNAMED,      5,
19560609, 1800,  , HU, 16.3N, 107.0W,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560610, 0000,  , TS, 16.6N, 107.6W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560610, 0600,  , TS, 17.6N, 108.5W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560610, 1200,  , TS, 18.5N, 108.8W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560610, 1800,  , TD, 20.0N, 109.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP041956,            UNNAMED,      7,
19560612, 1200,  , HU, 13.1N,  97.0W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560612, 1800,  , HU, 13.2N,  97.8W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560613, 0000,  , HU, 13.7N,  98.7W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560613, 0600,  , HU, 14.5N,  99.5W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560613, 1200,  , HU, 15.5N, 100.3W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560613, 1800,  , HU, 16.5N, 100.9W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560614, 0000,  , HU, 17.6N, 101.5W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP051956,            UNNAMED,     13,
19560709, 0000,  , HU, 17.8N, 107.8W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560709, 0600,  , HU, 18.6N, 108.5W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560709, 1200,  , HU, 19.1N, 109.4W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560709, 1800,  , HU, 19.5N, 110.8W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560710, 0000,  , HU, 19.7N, 112.3W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560710, 0600,  , HU, 19.8N, 113.6W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560710, 1200,  , HU, 19.8N, 114.9W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560710, 1800,  , HU, 19.7N, 116.3W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560711, 0000,  , HU, 19.7N, 117.7W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560711, 0600,  , HU, 19.7N, 119.1W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560711, 1200,  , HU, 19.7N, 120.4W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560711, 1800,  , HU, 19.8N, 121.7W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560712, 0000,  , HU, 20.0N, 122.9W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP061956,            UNNAMED,      9,
19560714, 1200,  , TS, 16.7N, 122.2W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560714, 1800,  , TS, 16.9N, 122.6W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560715, 0000,  , TS, 17.0N, 123.1W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560715, 0600,  , TS, 17.1N, 123.7W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560715, 1200,  , TS, 17.1N, 124.3W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560715, 1800,  , TS, 17.1N, 125.1W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560716, 0000,  , TS, 17.2N, 126.0W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560716, 0600,  , TS, 17.3N, 127.0W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19560716, 1200,  , TS, 17.3N, 128.1W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP071956,            UNNAMED,     13,
