EP, 13, 2026082918,   , BEST,   0, 104N, 1053W,  20,    0, DB,   0,    ,    0,    0,    0,    0, 1011,  150, 110,   0,   0,   E,   0,    ,   0,   0, GENESIS020,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026083000,   , BEST,   0, 105N, 1059W,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  150, 150,   0,   0,   E,   0,    ,   0,   0, GENESIS020,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026083006,   , BEST,   0, 111N, 1063W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1011,  150, 110,   0,   0,   E,   0,    ,   0,   0, GENESIS020,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026083012,   , BEST,   0, 117N, 1063W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  200, 110,   0,   0,   E,   0,    ,   0,   0, GENESIS020,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026083018,   , BEST,   0, 119N, 1065W,  30, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150, 110,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, SPAWNINVEST, ep722026 to ep952026, 
EP, 13, 2026083100,   , BEST,   0, 119N, 1069W,  30, 1007, DB,   0,    ,    0,    0,    0,    0, 1012,  150, 110,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026083106,   , BEST,   0, 119N, 1074W,  30, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  70,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026083112,   , BEST,   0, 121N, 1076W,  30, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  150,  70,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026083118,   , BEST,   0, 127N, 1075W,  30, 1006, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  60,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026090100,   , BEST,   0, 134N, 1078W,  30, 1006, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  60,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026090106,   , BEST,   0, 141N, 1081W,  40, 1002, TS,  34, NEQ,  120,  160,  180,    0, 1011,  220,  70,  50,   0,   E,   0,    ,   0,   0,      MARIE, M,  0,    ,    0,    0,    0,    0, genesis-num, 020, TRANSITIONED, epB52026 to ep132026, 
EP, 13, 2026090112,   , BEST,   0, 148N, 1085W,  40, 1002, TS,  34, NEQ,  120,  160,  180,    0, 1011,  220,  70,  50,   0,   E,   0,    ,   0,   0,      MARIE, M,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 13, 2026090118,   , BEST,   0, 154N, 1092W,  50,  997, TS,  34, NEQ,  140,  170,  150,   70, 1011,  220,  70,  60,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  150,  120,   30,   30, genesis-num, 020, 
EP, 13, 2026090118,   , BEST,   0, 154N, 1092W,  50,  997, TS,  50, NEQ,   50,   70,    0,    0, 1011,  220,  70,  60,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  150,  120,   30,   30, genesis-num, 020, 
EP, 13, 2026090200,   , BEST,   0, 159N, 1099W,  55,  994, TS,  34, NEQ,  140,  160,  150,   70, 1011,  220,  60,  65,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  180,  150,   60,   90, genesis-num, 020, 
EP, 13, 2026090200,   , BEST,   0, 159N, 1099W,  55,  994, TS,  50, NEQ,   50,   60,    0,   30, 1011,  220,  60,  65,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  180,  150,   60,   90, genesis-num, 020, 
EP, 13, 2026090206,   , BEST,   0, 164N, 1106W,  55,  994, TS,  34, NEQ,  140,  160,   30,   70, 1011,  220,  30,  65,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  210,  180,   90,  120, genesis-num, 020, 
EP, 13, 2026090206,   , BEST,   0, 164N, 1106W,  55,  994, TS,  50, NEQ,   40,   60,    0,   30, 1011,  220,  30,  65,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  210,  180,   90,  120, genesis-num, 020, 
EP, 13, 2026090212,   , BEST,   0, 169N, 1113W,  60,  992, TS,  34, NEQ,  140,  160,   30,   70, 1011,  220,  50,  75,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  240,  210,  120,  180, genesis-num, 020, 
EP, 13, 2026090212,   , BEST,   0, 169N, 1113W,  60,  992, TS,  50, NEQ,   40,   60,    0,   30, 1011,  220,  50,  75,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  240,  210,  120,  180, genesis-num, 020, 
EP, 13, 2026090218,   , BEST,   0, 177N, 1120W,  65,  989, HU,  34, NEQ,  160,  160,   30,   90, 1011,  220,  35,  75,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  270,  210,  120,  180, genesis-num, 020, 
EP, 13, 2026090218,   , BEST,   0, 177N, 1120W,  65,  989, HU,  50, NEQ,   70,   60,    0,   30, 1011,  220,  35,  75,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  270,  210,  120,  180, genesis-num, 020, 
EP, 13, 2026090218,   , BEST,   0, 177N, 1120W,  65,  989, HU,  64, NEQ,   35,    0,    0,    0, 1011,  220,  35,  75,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  270,  210,  120,  180, genesis-num, 020, 
EP, 13, 2026090300,   , BEST,   0, 182N, 1127W,  70,  985, HU,  34, NEQ,  160,  160,   30,   90, 1011,  220,  30,  85,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  270,  210,  120,  180, genesis-num, 020, 
EP, 13, 2026090300,   , BEST,   0, 182N, 1127W,  70,  985, HU,  50, NEQ,   70,   60,    0,   40, 1011,  220,  30,  85,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  270,  210,  120,  180, genesis-num, 020, 
EP, 13, 2026090300,   , BEST,   0, 182N, 1127W,  70,  985, HU,  64, NEQ,   35,    0,    0,    0, 1011,  220,  30,  85,   0,   E,   0,    ,   0,   0,      MARIE, M, 12, NEQ,  270,  210,  120,  180, genesis-num, 020, 
