CP, 01, 2026081212, 03, AVNO,  90, 196N, 1547W,  61,  991, XX,  50, NEQ,   41,   34,   23,   40, 1007,   94,  23,   0,   0, 
CP, 01, 2026081212, 03, AVNO,  96, 203N, 1564W,  54,  998, XX,  34, NEQ,  101,   68,    0,   87, 1010,  146,  13,   0,   0, 
CP, 01, 2026081212, 03, AVNO,  96, 203N, 1564W,  54,  998, XX,  50, NEQ,   25,    0,    0,    0, 1010,  146,  13,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 102, 203N, 1581W,  44, 1001, XX,  34, NEQ,  149,  161,   36,   74, 1009,   68,  33,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 108, 204N, 1593W,  41,  999, XX,  34, NEQ,   85,    0,    0,   73, 1011,  184,  25,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 114, 204N, 1605W,  44,  998, XX,  34, NEQ,  116,   28,   32,   98, 1010,   92,  26,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 120, 204N, 1616W,  46,  996, XX,  34, NEQ,   51,   43,    0,   55, 1008,   66,  29,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 126, 206N, 1629W,  52,  996, XX,  34, NEQ,   64,   42,   36,   69, 1012,  152,  24,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 126, 206N, 1629W,  52,  996, XX,  50, NEQ,   26,    0,    0,   31, 1012,  152,  24,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 132, 207N, 1642W,  53,  993, XX,  34, NEQ,   67,   50,   39,   81, 1009,   95,  23,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 132, 207N, 1642W,  53,  993, XX,  50, NEQ,   25,    0,    0,   36, 1009,   95,  23,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 138, 207N, 1655W,  58,  989, XX,  34, NEQ,   78,   44,   36,   78, 1009,   89,  21,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 138, 207N, 1655W,  58,  989, XX,  50, NEQ,   36,    0,    0,   47, 1009,   89,  21,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 144, 207N, 1668W,  62,  986, XX,  34, NEQ,   65,   45,   44,   68, 1010,  120,  18,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 144, 207N, 1668W,  62,  986, XX,  50, NEQ,   29,    0,    0,   34, 1010,  120,  18,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 150, 208N, 1678W,  58,  986, XX,  34, NEQ,   78,   48,   54,   72, 1010,  107,  26,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 150, 208N, 1678W,  58,  986, XX,  50, NEQ,   42,   34,   28,   31, 1010,  107,  26,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 156, 211N, 1692W,  65,  983, XX,  34, NEQ,   95,   54,   50,   88, 1007,   74,  28,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 156, 211N, 1692W,  65,  983, XX,  50, NEQ,   45,   36,   18,   44, 1007,   74,  28,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 156, 211N, 1692W,  65,  983, XX,  64, NEQ,   29,    0,    0,    0, 1007,   74,  28,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 162, 213N, 1704W,  66,  979, XX,  34, NEQ,  100,   65,   53,  100, 1007,   83,  26,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 162, 213N, 1704W,  66,  979, XX,  50, NEQ,   47,   39,   34,   32, 1007,   83,  26,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 162, 213N, 1704W,  66,  979, XX,  64, NEQ,   32,    0,    0,    0, 1007,   83,  26,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 168, 217N, 1719W,  68,  979, XX,  34, NEQ,  100,   68,   55,   95, 1011,  223,  18,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 168, 217N, 1719W,  68,  979, XX,  50, NEQ,   47,   44,   29,   48, 1011,  223,  18,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 168, 217N, 1719W,  68,  979, XX,  64, NEQ,   29,    0,    0,    0, 1011,  223,  18,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 174, 221N, 1733W,  68,  978, XX,  34, NEQ,  110,   84,   62,  102, 1010,  140,  27,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 174, 221N, 1733W,  68,  978, XX,  50, NEQ,   57,   44,   42,   55, 1010,  140,  27,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 174, 221N, 1733W,  68,  978, XX,  64, NEQ,   28,    0,    0,    0, 1010,  140,  27,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 180, 226N, 1747W,  70,  976, XX,  34, NEQ,  110,   81,   65,  100, 1008,   95,  23,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 180, 226N, 1747W,  70,  976, XX,  50, NEQ,   60,   39,   40,   57, 1008,   95,  23,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 180, 226N, 1747W,  70,  976, XX,  64, NEQ,   43,   25,    0,   28, 1008,   95,  23,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 186, 230N, 1758W,  70,  973, XX,  34, NEQ,  107,   86,   70,   92, 1009,  157,  21,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 186, 230N, 1758W,  70,  973, XX,  50, NEQ,   62,   51,   41,   51, 1009,  157,  21,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 186, 230N, 1758W,  70,  973, XX,  64, NEQ,   33,   31,    0,   35, 1009,  157,  21,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 192, 235N, 1772W,  71,  974, XX,  34, NEQ,  112,   96,   65,  109, 1010,  223,  30,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 192, 235N, 1772W,  71,  974, XX,  50, NEQ,   64,   58,   37,   62, 1010,  223,  30,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 192, 235N, 1772W,  71,  974, XX,  64, NEQ,   40,    0,    0,   31, 1010,  223,  30,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 198, 239N, 1784W,  69,  975, XX,  34, NEQ,  115,   96,   77,  114, 1007,   96,  24,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 198, 239N, 1784W,  69,  975, XX,  50, NEQ,   57,   57,   48,   59, 1007,   96,  24,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 198, 239N, 1784W,  69,  975, XX,  64, NEQ,   39,   44,    0,   39, 1007,   96,  24,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 204, 244N, 1796W,  70,  975, XX,  34, NEQ,  112,  104,   77,  105, 1007,  104,  31,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 204, 244N, 1796W,  70,  975, XX,  50, NEQ,   68,   65,   42,   65, 1007,  104,  31,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 204, 244N, 1796W,  70,  975, XX,  64, NEQ,   48,    0,    0,   40, 1007,  104,  31,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 210, 248N, 1793E,  71,  975, XX,  34, NEQ,  116,  107,   87,  109, 1007,  104,  30,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 210, 248N, 1793E,  71,  975, XX,  50, NEQ,   70,   65,   46,   67, 1007,  104,  30,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 210, 248N, 1793E,  71,  975, XX,  64, NEQ,   43,   38,    0,   34, 1007,  104,  30,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 216, 252N, 1782E,  69,  977, XX,  34, NEQ,  123,  115,   83,  114, 1009,  128,  37,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 216, 252N, 1782E,  69,  977, XX,  50, NEQ,   69,   59,   52,   70, 1009,  128,  37,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 216, 252N, 1782E,  69,  977, XX,  64, NEQ,   43,    0,    0,   37, 1009,  128,  37,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 222, 256N, 1772E,  64,  979, XX,  34, NEQ,  126,  115,   91,  117, 1011,  177,  50,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 222, 256N, 1772E,  64,  979, XX,  50, NEQ,   75,   64,   52,   71, 1011,  177,  50,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 228, 260N, 1761E,  63,  980, XX,  34, NEQ,  127,  118,   91,  120, 1012,  202,  46,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 228, 260N, 1761E,  63,  980, XX,  50, NEQ,   78,   59,   48,   69, 1012,  202,  46,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 234, 264N, 1753E,  65,  981, XX,  34, NEQ,  126,  122,   95,  115, 1009,  121,  45,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 234, 264N, 1753E,  65,  981, XX,  50, NEQ,   71,   68,   55,   68, 1009,  121,  45,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 234, 264N, 1753E,  65,  981, XX,  64, NEQ,   47,    0,    0,   39, 1009,  121,  45,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 240, 269N, 1744E,  66,  983, XX,  34, NEQ,  130,  116,   91,  119, 1011,  140,  54,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 240, 269N, 1744E,  66,  983, XX,  50, NEQ,   81,   57,   35,   70, 1011,  140,  54,   0,   0, 
CP, 01, 2026081212, 03, AVNO, 240, 269N, 1744E,  66,  983, XX,  64, NEQ,   57,    0,    0,    0, 1011,  140,  54,   0,   0, 
CP, 01, 2026081218, 03, AVNO,   0, 156N, 1412W,  39, 1004, XX,  34, NEQ,   89,    0,    0,    0,  -99,  -99,  61,   0,   0, 
CP, 01, 2026081218, 03, AVNO,   6, 159N, 1429W,  40, 1000, XX,  34, NEQ,  134,    0,    0,  112, 1004,  102, 100,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  12, 151N, 1439W,  45, 1001, XX,  34, NEQ,  146,    0,    0,  186,  -99,  -99, 156,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  18, 157N, 1438W,  42, 1000, XX,  34, NEQ,  111,    0,    0,   94, 1008,  392,  90,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  24, 166N, 1447W,  44,  998, XX,  34, NEQ,  168,   25,  197,   33, 1002,   20, 109,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  30, 170N, 1464W,  44,  997, XX,  34, NEQ,   61,  138,    0,   81, 1001,   27,  31,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  36, 166N, 1479W,  39,  998, XX,  34, NEQ,  100,    0,    0,   59, 1006,   92,  48,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  42, 167N, 1493W,  34,  998, XX,  34, NEQ,    0,    0,    0,    0, 1010, 1192,  33,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  48, 167N, 1507W,  34, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1009,  111,  47,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  54, 169N, 1516W,  34,  999, XX,  34, NEQ,    0,    0,    0,    0, 1007,  107, 154,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  60, 173N, 1526W,  42,  998, XX,  34, NEQ,   68,   35,   23,   62, 1006,   52,  30,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  66, 175N, 1536W,  47,  995, XX,  34, NEQ,   86,   25,   29,   63, 1007,   76,  33,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  72, 176N, 1545W,  49,  995, XX,  34, NEQ,   77,   32,   32,   79, 1011,  183,  26,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  78, 176N, 1555W,  54,  992, XX,  34, NEQ,   72,   35,   60,  179, 1008,   88,  27,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  78, 176N, 1555W,  54,  992, XX,  50, NEQ,    0,    0,   32,   33, 1008,   88,  27,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  84, 179N, 1559W,  52,  993, XX,  34, NEQ,   63,   45,   51,  155, 1009,  103,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  84, 179N, 1559W,  52,  993, XX,  50, NEQ,   30,    0,    0,   30, 1009,  103,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  90, 184N, 1567W,  46,  997, XX,  34, NEQ,  111,   37,   32,  109, 1009,   96,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO,  96, 195N, 1574W,  43, 1000, XX,  34, NEQ,  108,   29,    0,  107, 1008,   25,  30,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 102, 203N, 1589W,  46, 1000, XX,  34, NEQ,   48,   35,    0,   34, 1008,   32,  29,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 108, 205N, 1606W,  48,  999, XX,  34, NEQ,   48,   25,   22,   43, 1007,   28,  14,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 114, 203N, 1624W,  49,  997, XX,  34, NEQ,   35,   17,   19,   44, 1009,   53,  27,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 120, 198N, 1638W,  48,  997, XX,  34, NEQ,   32,   26,   31,   33, 1009,   40,  13,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 126, 196N, 1647W,  43,  995, XX,  34, NEQ,   34,   31,   27,   30, 1007,   33,  10,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 132, 198N, 1655W,  51,  995, XX,  34, NEQ,   37,   31,   30,   40, 1007,   36,  18,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 132, 198N, 1655W,  51,  995, XX,  50, NEQ,    0,    0,    0,   19, 1007,   36,  18,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 138, 200N, 1668W,  49,  995, XX,  34, NEQ,   47,   33,   29,   47, 1007,   37,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 144, 201N, 1680W,  49,  995, XX,  34, NEQ,   41,   33,   32,   47, 1007,   45,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 150, 204N, 1692W,  48,  994, XX,  34, NEQ,   52,   36,   30,   41, 1006,   39,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 156, 209N, 1703W,  57,  991, XX,  34, NEQ,   51,   36,   32,   47, 1007,   44,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 156, 209N, 1703W,  57,  991, XX,  50, NEQ,   28,    0,    0,   27, 1007,   44,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 162, 213N, 1716W,  57,  988, XX,  34, NEQ,   57,   38,   36,   48, 1008,   59,  14,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 162, 213N, 1716W,  57,  988, XX,  50, NEQ,   31,   19,   22,   26, 1008,   59,  14,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 168, 216N, 1729W,  58,  987, XX,  34, NEQ,   57,   39,   38,   55, 1011,  141,  19,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 168, 216N, 1729W,  58,  987, XX,  50, NEQ,   30,    0,   23,   27, 1011,  141,  19,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 174, 221N, 1741W,  65,  986, XX,  34, NEQ,   54,   50,   39,   48, 1010,   99,  19,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 174, 221N, 1741W,  65,  986, XX,  50, NEQ,   29,   32,    0,   30, 1010,   99,  19,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 174, 221N, 1741W,  65,  986, XX,  64, NEQ,   20,    0,    0,    0, 1010,   99,  19,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 180, 228N, 1751W,  69,  982, XX,  34, NEQ,   67,   62,   38,   61, 1006,   54,  22,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 180, 228N, 1751W,  69,  982, XX,  50, NEQ,   34,   30,   23,   33, 1006,   54,  22,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 180, 228N, 1751W,  69,  982, XX,  64, NEQ,   25,    0,    0,    0, 1006,   54,  22,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 186, 234N, 1762W,  64,  984, XX,  34, NEQ,   76,   54,   44,   67, 1008,   61,  24,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 186, 234N, 1762W,  64,  984, XX,  50, NEQ,   39,   33,   28,   37, 1008,   61,  24,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 186, 234N, 1762W,  64,  984, XX,  64, NEQ,   26,    0,    0,    0, 1008,   61,  24,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 192, 241N, 1771W,  62,  982, XX,  34, NEQ,   81,   65,   48,   65, 1010,   91,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 192, 241N, 1771W,  62,  982, XX,  50, NEQ,   43,   40,   33,   35, 1010,   91,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 198, 248N, 1780W,  68,  980, XX,  34, NEQ,   82,   71,   53,   65, 1012,  192,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 198, 248N, 1780W,  68,  980, XX,  50, NEQ,   49,   43,   35,   39, 1012,  192,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 198, 248N, 1780W,  68,  980, XX,  64, NEQ,   28,    0,    0,    0, 1012,  192,  21,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 204, 254N, 1788W,  70,  978, XX,  34, NEQ,   86,   73,   54,   79, 1010,   96,  24,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 204, 254N, 1788W,  70,  978, XX,  50, NEQ,   49,   47,   40,   42, 1010,   96,  24,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 204, 254N, 1788W,  70,  978, XX,  64, NEQ,   35,   27,    0,   27, 1010,   96,  24,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 210, 260N, 1794W,  71,  980, XX,  34, NEQ,   85,   78,   60,   80, 1012,  173,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 210, 260N, 1794W,  71,  980, XX,  50, NEQ,   49,   47,   27,   44, 1012,  173,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 210, 260N, 1794W,  71,  980, XX,  64, NEQ,   31,   25,    0,    0, 1012,  173,  20,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 216, 267N, 1799W,  70,  979, XX,  34, NEQ,   91,   93,   60,   78, 1011,  143,  25,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 216, 267N, 1799W,  70,  979, XX,  50, NEQ,   50,   51,   38,   46, 1011,  143,  25,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 216, 267N, 1799W,  70,  979, XX,  64, NEQ,   30,    0,    0,   29, 1011,  143,  25,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 222, 275N, 1797E,  66,  980, XX,  34, NEQ,   87,   88,   65,   78, 1012,  137,  32,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 222, 275N, 1797E,  66,  980, XX,  50, NEQ,   52,   42,   42,   43, 1012,  137,  32,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 222, 275N, 1797E,  66,  980, XX,  64, NEQ,   32,    0,    0,    0, 1012,  137,  32,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 228, 284N, 1795E,  67,  980, XX,  34, NEQ,   94,   94,   63,   79, 1012,  140,  25,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 228, 284N, 1795E,  67,  980, XX,  50, NEQ,   50,   45,   34,   54, 1012,  140,  25,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 228, 284N, 1795E,  67,  980, XX,  64, NEQ,   26,   27,    0,   27, 1012,  140,  25,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 234, 291N, 1793E,  64,  982, XX,  34, NEQ,  105,  106,   69,   81, 1010,   88,  26,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 234, 291N, 1793E,  64,  982, XX,  50, NEQ,   47,   51,   38,   46, 1010,   88,  26,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 240, 301N, 1792E,  65,  983, XX,  34, NEQ,  107,   94,   68,   88, 1011,  100,  27,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 240, 301N, 1792E,  65,  983, XX,  50, NEQ,   52,   46,   41,   47, 1011,  100,  27,   0,   0, 
CP, 01, 2026081218, 03, AVNO, 240, 301N, 1792E,  65,  983, XX,  64, NEQ,    0,    0,    0,   29, 1011,  100,  27,   0,   0, 
CP, 01, 2026081300, 03,  UKX,   0, 134N, 1434W,  26, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 01, 2026081300, 03,  UKX,   6, 142N, 1440W,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 01, 2026081300, 03,  UKX,  12, 151N, 1449W,  35, 1001, XX,  34, NEQ,  118,    0,    0,  103, 
CP, 01, 2026081300, 03,  UKX,  18, 157N, 1460W,  37, 1002, XX,  34, NEQ,  127,    0,    0,  112, 
CP, 01, 2026081300, 03,  UKX,  24, 160N, 1473W,  36, 1000, XX,  34, NEQ,  107,    0,    0,  114, 
CP, 01, 2026081300, 03,  UKX,  30, 161N, 1486W,  34, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 01, 2026081300, 03,  UKX,  36, 164N, 1498W,  34, 1001, XX,  34, NEQ,    0,    0,    0,   96, 
CP, 01, 2026081300, 03,  UKX,  42, 166N, 1510W,  36, 1002, XX,  34, NEQ,    0,    0,    0,  111, 
CP, 01, 2026081300, 03,  UKX,  48, 170N, 1520W,  37, 1001, XX,  34, NEQ,  124,    0,    0,  123, 
CP, 01, 2026081300, 03,  UKX,  54, 173N, 1531W,  39, 1002, XX,  34, NEQ,  116,    0,    0,  101, 
CP, 01, 2026081300, 03,  UKX,  60, 177N, 1542W,  41, 1000, XX,  34, NEQ,  108,    0,    0,  199, 
