AL012021,                ANA,     17,
20210520, 0000,  , EX, 30.3N,  55.5W,  30, 1015,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20210520, 0600,  , EX, 31.5N,  54.5W,  35, 1013,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20210520, 1200,  , EX, 33.0N,  53.0W,  40, 1012,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20210520, 1800,  , EX, 34.2N,  53.8W,  45, 1010,  210,    0,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0,   90
20210521, 0000,  , EX, 34.8N,  55.0W,  50, 1008,  270,    0,    0,  150,  120,    0,    0,    0,    0,    0,    0,    0,   90
20210521, 0600,  , EX, 35.5N,  57.0W,  50, 1006,  300,    0,    0,  180,  150,    0,    0,   90,    0,    0,    0,    0,   90
20210521, 1200,  , EX, 35.7N,  59.3W,  45, 1005,  330,    0,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,   90
20210521, 1800,  , EX, 35.0N,  61.1W,  45, 1005,  270,    0,    0,  150,    0,    0,    0,    0,    0,    0,    0,    0,   80
20210522, 0000,  , EX, 34.5N,  61.8W,  40, 1006,  180,    0,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0,   70
20210522, 0600,  , SS, 34.2N,  62.1W,  35, 1006,   90,    0,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0,   60
20210522, 1200,  , SS, 34.3N,  62.7W,  35, 1006,   60,    0,    0,   90,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210522, 1800,  , SS, 34.2N,  62.4W,  35, 1006,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20
20210523, 0000,  , TS, 34.7N,  61.8W,  40, 1005,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   15
20210523, 0600,  , TS, 35.4N,  61.1W,  40, 1004,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   15
20210523, 1200,  , TS, 36.1N,  60.3W,  35, 1005,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   15
20210523, 1800,  , LO, 36.8N,  58.7W,  35, 1006,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20
20210524, 0000,  , LO, 37.6N,  56.7W,  35, 1007,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20
AL022021,               BILL,     10,
20210613, 1800,  , LO, 31.9N,  78.1W,  20, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20210614, 0000,  , LO, 32.5N,  77.1W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210614, 0600,  , TD, 33.2N,  75.9W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210614, 1200,  , TD, 34.0N,  74.5W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   35
20210614, 1800,  , TS, 34.9N,  72.8W,  35, 1003,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   35
20210615, 0000,  , TS, 36.0N,  70.8W,  40, 1000,    0,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   35
20210615, 0600,  , TS, 37.6N,  67.8W,  50,  996,   40,   80,    0,    0,    0,   40,    0,    0,    0,    0,    0,    0,   30
20210615, 1200,  , TS, 39.4N,  64.0W,  55,  992,   40,   80,   40,    0,    0,   40,    0,    0,    0,    0,    0,    0,   30
20210615, 1800,  , TS, 40.9N,  60.8W,  45,  997,   60,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210616, 0000,  , EX, 42.5N,  57.9W,  35, 1002,   60,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
AL032021,          CLAUDETTE,     23,
20210617, 1800,  , DB, 22.5N,  92.2W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  150
20210618, 0000,  , DB, 23.5N,  91.8W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  140
20210618, 0600,  , DB, 24.6N,  91.4W,  35, 1007,  150,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  130
20210618, 1200,  , DB, 25.9N,  91.2W,  35, 1007,  150,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210618, 1800,  , DB, 27.2N,  91.1W,  40, 1006,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 0000,  , TS, 28.4N,  91.2W,  40, 1005,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 0430, L, TS, 29.2N,  91.0W,  40, 1003,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 0600,  , TS, 29.5N,  90.8W,  40, 1003,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 1200,  , TS, 30.6N,  89.9W,  35, 1004,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 1800,  , TD, 31.5N,  88.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 0000,  , TD, 32.4N,  87.8W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 0600,  , TD, 33.1N,  86.5W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 1200,  , TD, 33.5N,  84.8W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 1800,  , TD, 33.8N,  83.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210621, 0000,  , TD, 34.2N,  81.2W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210621, 0600,  , TS, 35.0N,  79.1W,  40, 1006,    0,  110,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110
20210621, 1200,  , TS, 36.0N,  76.5W,  40, 1005,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110
20210621, 1800,  , TS, 37.0N,  73.5W,  40, 1004,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110
20210622, 0000,  , TS, 38.4N,  70.7W,  40, 1004,    0,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
