IO, 01, 2026092218, 03, AEMN, 000, 175N,  849E,  47,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 030, 186N,  830E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 036, 191N,  829E,  32,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 042, 191N,  825E,  32,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 048, 192N,  824E,  33,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 054, 196N,  824E,  32,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 060, 204N,  825E,  26,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 066, 207N,  822E,  25,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 072, 210N,  820E,  22,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 078, 215N,  818E,  22,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 084, 220N,  818E,  20,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 090, 223N,  817E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 096, 227N,  816E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 102, 231N,  814E,  19, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 108, 237N,  816E,  16,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 114, 239N,  815E,  14, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 120, 244N,  810E,  14, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 126, 251N,  806E,  16, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 132, 256N,  805E,  14, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 138, 256N,  804E,  13, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 144, 255N,  803E,  12, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 150, 257N,  803E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 156, 257N,  806E,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 162, 255N,  807E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 000, 177N,  851E,  33,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 006, 180N,  848E,  31,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 012, 183N,  846E,  31,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 018, 184N,  843E,  32,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 024, 187N,  842E,  32,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 030, 189N,  840E,  31,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 036, 194N,  840E,  30,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 042, 200N,  840E,  31,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 048, 207N,  839E,  28,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 054, 214N,  837E,  25,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 060, 223N,  835E,  22,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 066, 233N,  831E,  22,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 072, 239N,  828E,  20,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 078, 244N,  824E,  21, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 084, 248N,  824E,  19,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 090, 251N,  822E,  19, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 096, 253N,  821E,  18, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 102, 253N,  819E,  17, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 108, 254N,  817E,  14, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 114, 253N,  814E,  12, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 120, 252N,  814E,  12, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 126, 254N,  810E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 132, 255N,  809E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 138, 256N,  808E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 144, 259N,  801E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 150, 257N,  801E,  12, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 156, 257N,  805E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 162, 256N,  804E,   6, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 000, 178N,  854E,  45,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 006, 180N,  853E,  38,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 012, 184N,  850E,  37,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 018, 187N,  847E,  37,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 024, 191N,  846E,  38,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 030, 196N,  844E,  37,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 036, 201N,  842E,  34,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 042, 207N,  840E,  32,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 048, 214N,  838E,  26,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 054, 222N,  835E,  24,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 060, 230N,  832E,  22,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 066, 236N,  828E,  21,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 072, 242N,  825E,  21,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 078, 247N,  821E,  22,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 084, 251N,  818E,  21,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 090, 255N,  816E,  19,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 096, 256N,  815E,  17, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 102, 256N,  816E,  16, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 108, 256N,  817E,  14, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 114, 255N,  817E,  12, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 120, 254N,  817E,  11, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 126, 253N,  815E,  12, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 132, 256N,  814E,  10, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 138, 255N,  814E,   9, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 144, 252N,  815E,   9, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 150, 252N,  814E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 156, 254N,  815E,  10, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 162, 257N,  811E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 168, 258N,  811E,   8, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 174, 257N,  814E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 180, 259N,  823E,   9, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 186, 261N,  828E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, NEMN, 192, 262N,  830E,   8, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 000, 178N,  844E,  40,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 006, 182N,  844E,  36,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 012, 185N,  836E,  32,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 018, 183N,  829E,  34,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 024, 183N,  829E,  34,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 030, 189N,  833E,  33,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 036, 193N,  830E,  32,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 042, 195N,  827E,  30,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 048, 200N,  827E,  30,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 054, 207N,  826E,  24,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 060, 210N,  824E,  20,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 066, 213N,  823E,  20,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 072, 219N,  821E,  21,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 078, 225N,  821E,  21,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 084, 231N,  819E,  20,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 090, 235N,  816E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 096, 240N,  813E,  20, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 102, 245N,  813E,  17, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 108, 248N,  811E,  14, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 114, 250N,  808E,  14, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 120, 255N,  805E,  16, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 126, 259N,  805E,  14, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 132, 260N,  804E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 138, 260N,  805E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 144, 262N,  803E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 150, 263N,  805E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 156, 261N,  807E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092306, 03, AEMN, 162, 258N,  807E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 000, 179N,  843E,  38,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 006, 180N,  838E,  38,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 012, 184N,  834E,  37,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 018, 186N,  831E,  37,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 024, 190N,  829E,  35,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 030, 193N,  826E,  34,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 036, 194N,  824E,  33,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 042, 197N,  824E,  32,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 048, 204N,  823E,  25,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 054, 206N,  819E,  22,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 060, 210N,  818E,  23,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 066, 215N,  817E,  23,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 072, 223N,  818E,  21,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 078, 229N,  817E,  18,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 084, 236N,  813E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 090, 242N,  810E,  20, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 096, 249N,  808E,  17,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 102, 253N,  807E,  15, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 108, 258N,  803E,  16, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 114, 264N,  797E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 120, 266N,  796E,  15, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 126, 265N,  797E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 132, 263N,  799E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 138, 263N,  799E,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 144, 262N,  804E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 150, 263N,  809E,   8, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, AEMN, 156, 263N,  814E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 000, 180N,  844E,  32,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 006, 181N,  842E,  34,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 012, 185N,  840E,  35,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 018, 188N,  838E,  35,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 024, 193N,  838E,  32,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 030, 199N,  836E,  32,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 036, 205N,  833E,  28,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 042, 210N,  832E,  23,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 048, 217N,  830E,  19,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 054, 226N,  825E,  19,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 060, 233N,  822E,  20,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 066, 242N,  818E,  23,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 072, 251N,  816E,  21,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 078, 258N,  812E,  21, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 084, 260N,  808E,  20, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 090, 261N,  805E,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 096, 261N,  805E,  16, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 102, 260N,  805E,  13, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 108, 260N,  805E,  12, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 114, 261N,  804E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 120, 263N,  803E,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 126, 265N,  801E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 132, 266N,  798E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 138, 269N,  793E,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 144, 272N,  793E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 150, 271N,  792E,   8, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 156, 269N,  793E,   7, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 162, 268N,  794E,  10, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092312, 03, CEMN, 168, 269N,  794E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
